11F. D'agostini70'0/0.080/0.3150/31
62%1/0
0%28/24
86%-1/0
0%16/6
38%7/15/15--
8J. Kocevski103'-1/0.6097/57
59%-58/41
71%5/1
20%4/4
100%25/13
52%18/311/711-
10L. Boselli91'1/0.68-65/29
45%6/3
50%25/14
56%3/0
0%2/1
50%25/11
44%17/33/391-
32N. Kaloukian78'0/0.520/0.1166/28
42%3/0
0%23/14
61%2/0
0%2/1
50%30/14
47%11/2-72-
99M. Suski11'--9/5
56%-4/3
75%-1/1
100%3/2
67%2/02/1---
9J. Rauch26'--13/4
31%-3/0
0%1/0
0%-7/4
57%7/01/12--
4N. Singelmann52'0/0.030/0.0838/29
76%1/0
0%22/21
95%1/1
100%-9/7
78%3/15/22--
23J. Glenn36'--22/12
55%-12/8
67%4/1
25%-5/3
60%6/11/0---
DuelsSet pieces
MinutesDefensive duels/Offensive duels/Aerial duels /Loose ball duels /ShotsInterceptions /SlidingFouls /FreeDirectCorners
PlayerplayedwonwonwonwonblockedClearancestackles / wonsufferedkicksfree kicksservedThrow-ins
33J. Belluz103'7/5
71%3/3
100%3/2
67%3/1
33%-4/3-2/2---3
19B. Sjöberg103'6/2
33%-7/7
100%1/0
0%115/8-2/0----
22O. Oyegunie103'6/3
50%1/0
0%4/3
75%1/1
100%17/5-2/0---16
18N. Edwards103'16/10
63%14/7
50%1/0
0%1/1
100%-5/1-2/3---6
7M. Leveque51'7/4
57%2/1
50%2/1
50%2/0
0%-3/0-1/11---
5G. Mikina103'13/9
69%5/2
40%4/3
75%2/1
50%15/1-3/0---1
11F. D'agostini70'6/4
67%6/0
0%3/1
33%1/1
100%-2/1-----1
8J. Kocevski103'12/9
75%9/4
44%2/0
0%2/0
0%11/1-2/14-2-
10L. Boselli91'2/2
100%13/5
38%5/3
60%5/1
20%-2/2-1/1----
32N. Kaloukian78'3/3
100%13/4
31%8/4
50%6/3
50%---3/2----
99M. Suski11'1/1
100%2/1
50%---1/0------
9J. Rauch26'3/3
100%2/0
0%1/1
100%1/0
0%---1/0----
4N. Singelmann52'5/4
80%1/1
100%1/0
0%2/2
100%-1/0-2/1----
23J. Glenn36'4/2
50%--1/1
100%-2/2-2/1---3",,,,,,,,,,,,,

11F. D'agostini,70',"6/4
67%","6/0
0%","3/1
33%","1/1
100%",-,2/1,-,-,-,-,-,1

"MinutesActions /Shots /Passes /Crosses /Dribbles /Duels /Losses /Recoveries /Touches inYellow /
PlayerplayedGoals / xGAssists / xAsuccessfulon targetaccurateaccuratesuccessfulwonown halfopponent halfpenalty areaOffsidesRed cards
33J. Belluz103'--59/44
75%-36/31
86%--16/11
69%6/412/2---
19B. Sjöberg103'0/0.15-64/41
64%1/0
0%34/27
79%--14/9
64%12/714/31--
22O. Oyegunie103'0/0.30-70/38
54%1/0
0%45/30
67%--12/7
58%22/1110/11--
18N. Edwards103'-0/0.0577/44
57%-36/25
69%5/2
40%8/5
63%32/18
56%16/87/41--
7M. Leveque51'-0/0.1541/27
66%-24/20
83%1/1
100%1/0
0%13/6
46%4/07/4---
5G. Mikina103'--70/50
71%-39/34
87%1/0
0%2/1
50%24/15
63%10/416/72-1/0
11F. D'agostini70'0/0.080/0.3150/31
62%1/0
0%28/24
86%-1/0
0%16/6
38%7/15/15--
8J. Kocevski103'-1/0.6097/57
59%-58/41
71%5/1
20%4/4
100%25/13
52%18/311/711-
10L. Boselli91'1/0.68-65/29
45%6/3
50%25/14
56%3/0
0%2/1
50%25/11
44%17/33/391-
32N. Kaloukian78'0/0.520/0.1166/28
42%3/0
0%23/14
61%2/0
0%2/1
50%30/14
47%11/2-72-
99M. Suski11'--9/5
56%-4/3
75%-1/1
100%3/2
67%2/02/1---
9J. Rauch26'--13/4
31%-3/0
0%1/0
0%-7/4
57%7/01/12--
4N. Singelmann52'0/0.030/0.0838/29
76%1/0
0%22/21
95%1/1
100%-9/7
78%3/15/22--
23J. Glenn36'--22/12
55%-12/8
67%4/1
25%-5/3
60%6/11/0---
DuelsSet pieces
MinutesDefensive duels/Offensive duels/Aerial duels /Loose ball duels /ShotsInterceptions /SlidingFouls /FreeDirectCorners
PlayerplayedwonwonwonwonblockedClearancestackles / wonsufferedkicksfree kicksservedThrow-ins
33J. Belluz103'7/5
71%3/3
100%3/2
67%3/1
33%-4/3-2/2---3
19B. Sjöberg103'6/2
33%-7/7
100%1/0
0%115/8-2/0----
22O. Oyegunie103'6/3
50%1/0
0%4/3
75%1/1
100%17/5-2/0---16
18N. Edwards103'16/10
63%14/7
50%1/0
0%1/1
100%-5/1-2/3---6
7M. Leveque51'7/4
57%2/1
50%2/1
50%2/0
0%-3/0-1/11---
5G. Mikina103'13/9
69%5/2
40%4/3
75%2/1
50%15/1-3/0---1
11F. D'agostini70'6/4
67%6/0
0%3/1
33%1/1
100%-2/1-----1
8J. Kocevski103'12/9
75%9/4
44%2/0
0%2/0
0%11/1-2/14-2-
10L. Boselli91'2/2
100%13/5
38%5/3
60%5/1
20%-2/2-1/1----
32N. Kaloukian78'3/3
100%13/4
31%8/4
50%6/3
50%---3/2----
99M. Suski11'1/1
100%2/1
50%---1/0------
9J. Rauch26'3/3
100%2/0
0%1/1
100%1/0
0%---1/0----
4N. Singelmann52'5/4
80%1/1
100%1/0
0%2/2
100%-1/0-2/1----
23J. Glenn36'4/2
50%--1/1
100%-2/2-2/1---3",,,,,,,,,,,,,,

33J. Belluz,103',-,-,"59/44
75%",-,"36/31
86%",-,-,"16/11
69%",6/4,12/2,-,-,-

"MinutesActions /Shots /Passes /Crosses /Dribbles /Duels /Losses /Recoveries /Touches inYellow /
PlayerplayedGoals / xGAssists / xAsuccessfulon targetaccurateaccuratesuccessfulwonown halfopponent halfpenalty areaOffsidesRed cards
33J. Belluz103'--59/44
75%-36/31
86%--16/11
69%6/412/2---
19B. Sjöberg103'0/0.15-64/41
64%1/0
0%34/27
79%--14/9
64%12/714/31--
22O. Oyegunie103'0/0.30-70/38
54%1/0
0%45/30
67%--12/7
58%22/1110/11--
18N. Edwards103'-0/0.0577/44
57%-36/25
69%5/2
40%8/5
63%32/18
56%16/87/41--
7M. Leveque51'-0/0.1541/27
66%-24/20
83%1/1
100%1/0
0%13/6
46%4/07/4---
5G. Mikina103'--70/50
71%-39/34
87%1/0
0%2/1
50%24/15
63%10/416/72-1/0
11F. D'agostini70'0/0.080/0.3150/31
62%1/0
0%28/24
86%-1/0
0%16/6
38%7/15/15--
8J. Kocevski103'-1/0.6097/57
59%-58/41
71%5/1
20%4/4
100%25/13
52%18/311/711-
10L. Boselli91'1/0.68-65/29
45%6/3
50%25/14
56%3/0
0%2/1
50%25/11
44%17/33/391-
32N. Kaloukian78'0/0.520/0.1166/28
42%3/0
0%23/14
61%2/0
0%2/1
50%30/14
47%11/2-72-
99M. Suski11'--9/5
56%-4/3
75%-1/1
100%3/2
67%2/02/1---
9J. Rauch26'--13/4
31%-3/0
0%1/0
0%-7/4
57%7/01/12--
4N. Singelmann52'0/0.030/0.0838/29
76%1/0
0%22/21
95%1/1
100%-9/7
78%3/15/22--
23J. Glenn36'--22/12
55%-12/8
67%4/1
25%-5/3
60%6/11/0---
DuelsSet pieces
MinutesDefensive duels/Offensive duels/Aerial duels /Loose ball duels /ShotsInterceptions /SlidingFouls /FreeDirectCorners
PlayerplayedwonwonwonwonblockedClearancestackles / wonsufferedkicksfree kicksservedThrow-ins
33J. Belluz103'7/5
71%3/3
100%3/2
67%3/1
33%-4/3-2/2---3
19B. Sjöberg103'6/2
33%-7/7
100%1/0
0%115/8-2/0----
22O. Oyegunie103'6/3
50%1/0
0%4/3
75%1/1
100%17/5-2/0---16
18N. Edwards103'16/10
63%14/7
50%1/0
0%1/1
100%-5/1-2/3---6
7M. Leveque51'7/4
57%2/1
50%2/1
50%2/0
0%-3/0-1/11---
5G. Mikina103'13/9
69%5/2
40%4/3
75%2/1
50%15/1-3/0---1
11F. D'agostini70'6/4
67%6/0
0%3/1
33%1/1
100%-2/1-----1
8J. Kocevski103'12/9
75%9/4
44%2/0
0%2/0
0%11/1-2/14-2-
10L. Boselli91'2/2
100%13/5
38%5/3
60%5/1
20%-2/2-1/1----
32N. Kaloukian78'3/3
100%13/4
31%8/4
50%6/3
50%---3/2----
99M. Suski11'1/1
100%2/1
50%---1/0------
9J. Rauch26'3/3
100%2/0
0%1/1
100%1/0
0%---1/0----
4N. Singelmann52'5/4
80%1/1
100%1/0
0%2/2
100%-1/0-2/1----
23J. Glenn36'4/2
50%--1/1
100%-2/2-2/1---3",,,,,,,,,,,,,,

4N. Singelmann,52',0/0.03,0/0.08,"38/29
76%","1/0
0%","22/21
95%","1/1
100%",-,"9/7
78%",3/1,5/2,2,-,-

"MinutesActions /Shots /Passes /Crosses /Dribbles /Duels /Losses /Recoveries /Touches inYellow /
PlayerplayedGoals / xGAssists / xAsuccessfulon targetaccurateaccuratesuccessfulwonown halfopponent halfpenalty areaOffsidesRed cards
33J. Belluz103'--59/44
75%-36/31
86%--16/11
69%6/412/2---
19B. Sjöberg103'0/0.15-64/41
64%1/0
0%34/27
79%--14/9
64%12/714/31--
22O. Oyegunie103'0/0.30-70/38
54%1/0
0%45/30
67%--12/7
58%22/1110/11--
18N. Edwards103'-0/0.0577/44
57%-36/25
69%5/2
40%8/5
63%32/18
56%16/87/41--
7M. Leveque51'-0/0.1541/27
66%-24/20
83%1/1
100%1/0
0%13/6
46%4/07/4---
5G. Mikina103'--70/50
71%-39/34
87%1/0
0%2/1
50%24/15
63%10/416/72-1/0
11F. D'agostini70'0/0.080/0.3150/31
62%1/0
0%28/24
86%-1/0
0%16/6
38%7/15/15--
8J. Kocevski103'-1/0.6097/57
59%-58/41
71%5/1
20%4/4
100%25/13
52%18/311/711-
10L. Boselli91'1/0.68-65/29
45%6/3
50%25/14
56%3/0
0%2/1
50%25/11
44%17/33/391-
32N. Kaloukian78'0/0.520/0.1166/28
42%3/0
0%23/14
61%2/0
0%2/1
50%30/14
47%11/2-72-
99M. Suski11'--9/5
56%-4/3
75%-1/1
100%3/2
67%2/02/1---
9J. Rauch26'--13/4
31%-3/0
0%1/0
0%-7/4
57%7/01/12--
4N. Singelmann52'0/0.030/0.0838/29
76%1/0
0%22/21
95%1/1
100%-9/7
78%3/15/22--
23J. Glenn36'--22/12
55%-12/8
67%4/1
25%-5/3
60%6/11/0---
DuelsSet pieces
MinutesDefensive duels/Offensive duels/Aerial duels /Loose ball duels /ShotsInterceptions /SlidingFouls /FreeDirectCorners
PlayerplayedwonwonwonwonblockedClearancestackles / wonsufferedkicksfree kicksservedThrow-ins
33J. Belluz103'7/5
71%3/3
100%3/2
67%3/1
33%-4/3-2/2---3
19B. Sjöberg103'6/2
33%-7/7
100%1/0
0%115/8-2/0----
22O. Oyegunie103'6/3
50%1/0
0%4/3
75%1/1
100%17/5-2/0---16
18N. Edwards103'16/10
63%14/7
50%1/0
0%1/1
100%-5/1-2/3---6
7M. Leveque51'7/4
57%2/1
50%2/1
50%2/0
0%-3/0-1/11---
5G. Mikina103'13/9
69%5/2
40%4/3
75%2/1
50%15/1-3/0---1
11F. D'agostini70'6/4
67%6/0
0%3/1
33%1/1
100%-2/1-----1
8J. Kocevski103'12/9
75%9/4
44%2/0
0%2/0
0%11/1-2/14-2-
10L. Boselli91'2/2
100%13/5
38%5/3
60%5/1
20%-2/2-1/1----
32N. Kaloukian78'3/3
100%13/4
31%8/4
50%6/3
50%---3/2----
99M. Suski11'1/1
100%2/1
50%---1/0------
9J. Rauch26'3/3
100%2/0
0%1/1
100%1/0
0%---1/0----
4N. Singelmann52'5/4
80%1/1
100%1/0
0%2/2
100%-1/0-2/1----
23J. Glenn36'4/2
50%--1/1
100%-2/2-2/1---3",,,,,,,,,,,,,

4N. Singelmann,52',"5/4
80%","1/1
100%","1/0
0%","2/2
100%",-,1/0,-,2/1,-,-,-,-

"MinutesActions /Shots /Passes /Crosses /Dribbles /Duels /Losses /Recoveries /Touches inYellow /
PlayerplayedGoals / xGAssists / xAsuccessfulon targetaccurateaccuratesuccessfulwonown halfopponent halfpenalty areaOffsidesRed cards
33J. Belluz103'--59/44
75%-36/31
86%--16/11
69%6/412/2---
19B. Sjöberg103'0/0.15-64/41
64%1/0
0%34/27
79%--14/9
64%12/714/31--
22O. Oyegunie103'0/0.30-70/38
54%1/0
0%45/30
67%--12/7
58%22/1110/11--
18N. Edwards103'-0/0.0577/44
57%-36/25
69%5/2
40%8/5
63%32/18
56%16/87/41--
7M. Leveque51'-0/0.1541/27
66%-24/20
83%1/1
100%1/0
0%13/6
46%4/07/4---
5G. Mikina103'--70/50
71%-39/34
87%1/0
0%2/1
50%24/15
63%10/416/72-1/0
11F. D'agostini70'0/0.080/0.3150/31
62%1/0
0%28/24
86%-1/0
0%16/6
38%7/15/15--
8J. Kocevski103'-1/0.6097/57
59%-58/41
71%5/1
20%4/4
100%25/13
52%18/311/711-
10L. Boselli91'1/0.68-65/29
45%6/3
50%25/14
56%3/0
0%2/1
50%25/11
44%17/33/391-
32N. Kaloukian78'0/0.520/0.1166/28
42%3/0
0%23/14
61%2/0
0%2/1
50%30/14
47%11/2-72-
99M. Suski11'--9/5
56%-4/3
75%-1/1
100%3/2
67%2/02/1---
9J. Rauch26'--13/4
31%-3/0
0%1/0
0%-7/4
57%7/01/12--
4N. Singelmann52'0/0.030/0.0838/29
76%1/0
0%22/21
95%1/1
100%-9/7
78%3/15/22--
23J. Glenn36'--22/12
55%-12/8
67%4/1
25%-5/3
60%6/11/0---
DuelsSet pieces
MinutesDefensive duels/Offensive duels/Aerial duels /Loose ball duels /ShotsInterceptions /SlidingFouls /FreeDirectCorners
PlayerplayedwonwonwonwonblockedClearancestackles / wonsufferedkicksfree kicksservedThrow-ins
33J. Belluz103'7/5
71%3/3
100%3/2
67%3/1
33%-4/3-2/2---3
19B. Sjöberg103'6/2
33%-7/7
100%1/0
0%115/8-2/0----
22O. Oyegunie103'6/3
50%1/0
0%4/3
75%1/1
100%17/5-2/0---16
18N. Edwards103'16/10
63%14/7
50%1/0
0%1/1
100%-5/1-2/3---6
7M. Leveque51'7/4
57%2/1
50%2/1
50%2/0
0%-3/0-1/11---
5G. Mikina103'13/9
69%5/2
40%4/3
75%2/1
50%15/1-3/0---1
11F. D'agostini70'6/4
67%6/0
0%3/1
33%1/1
100%-2/1-----1
8J. Kocevski103'12/9
75%9/4
44%2/0
0%2/0
0%11/1-2/14-2-
10L. Boselli91'2/2
100%13/5
38%5/3
60%5/1
20%-2/2-1/1----
32N. Kaloukian78'3/3
100%13/4
31%8/4
50%6/3
50%---3/2----
99M. Suski11'1/1
100%2/1
50%---1/0------
9J. Rauch26'3/3
100%2/0
0%1/1
100%1/0
0%---1/0----
4N. Singelmann52'5/4
80%1/1
100%1/0
0%2/2
100%-1/0-2/1----
23J. Glenn36'4/2
50%--1/1
100%-2/2-2/1---3",,,,,,,,,,,,,,

22O. Oyegunie,103',0/0.30,-,"70/38
54%","1/0
0%","45/30
67%",-,-,"12/7
58%",22/11,10/1,1,-,-

"MinutesActions /Shots /Passes /Crosses /Dribbles /Duels /Losses /Recoveries /Touches inYellow /
PlayerplayedGoals / xGAssists / xAsuccessfulon targetaccurateaccuratesuccessfulwonown halfopponent halfpenalty areaOffsidesRed cards
33J. Belluz103'--59/44
75%-36/31
86%--16/11
69%6/412/2---
19B. Sjöberg103'0/0.15-64/41
64%1/0
0%34/27
79%--14/9
64%12/714/31--
22O. Oyegunie103'0/0.30-70/38
54%1/0
0%45/30
67%--12/7
58%22/1110/11--
18N. Edwards103'-0/0.0577/44
57%-36/25
69%5/2
40%8/5
63%32/18
56%16/87/41--
7M. Leveque51'-0/0.1541/27
66%-24/20
83%1/1
100%1/0
0%13/6
46%4/07/4---
5G. Mikina103'--70/50
71%-39/34
87%1/0
0%2/1
50%24/15
63%10/416/72-1/0
11F. D'agostini70'0/0.080/0.3150/31
62%1/0
0%28/24
86%-1/0
0%16/6
38%7/15/15--
8J. Kocevski103'-1/0.6097/57
59%-58/41
71%5/1
20%4/4
100%25/13
52%18/311/711-
10L. Boselli91'1/0.68-65/29
45%6/3
50%25/14
56%3/0
0%2/1
50%25/11
44%17/33/391-
32N. Kaloukian78'0/0.520/0.1166/28
42%3/0
0%23/14
61%2/0
0%2/1
50%30/14
47%11/2-72-
99M. Suski11'--9/5
56%-4/3
75%-1/1
100%3/2
67%2/02/1---
9J. Rauch26'--13/4
31%-3/0
0%1/0
0%-7/4
57%7/01/12--
4N. Singelmann52'0/0.030/0.0838/29
76%1/0
0%22/21
95%1/1
100%-9/7
78%3/15/22--
23J. Glenn36'--22/12
55%-12/8
67%4/1
25%-5/3
60%6/11/0---
DuelsSet pieces
MinutesDefensive duels/Offensive duels/Aerial duels /Loose ball duels /ShotsInterceptions /SlidingFouls /FreeDirectCorners
PlayerplayedwonwonwonwonblockedClearancestackles / wonsufferedkicksfree kicksservedThrow-ins
33J. Belluz103'7/5
71%3/3
100%3/2
67%3/1
33%-4/3-2/2---3
19B. Sjöberg103'6/2
33%-7/7
100%1/0
0%115/8-2/0----
22O. Oyegunie103'6/3
50%1/0
0%4/3
75%1/1
100%17/5-2/0---16
18N. Edwards103'16/10
63%14/7
50%1/0
0%1/1
100%-5/1-2/3---6
7M. Leveque51'7/4
57%2/1
50%2/1
50%2/0
0%-3/0-1/11---
5G. Mikina103'13/9
69%5/2
40%4/3
75%2/1
50%15/1-3/0---1
11F. D'agostini70'6/4
67%6/0
0%3/1
33%1/1
100%-2/1-----1
8J. Kocevski103'12/9
75%9/4
44%2/0
0%2/0
0%11/1-2/14-2-
10L. Boselli91'2/2
100%13/5
38%5/3
60%5/1
20%-2/2-1/1----
32N. Kaloukian78'3/3
100%13/4
31%8/4
50%6/3
50%---3/2----
99M. Suski11'1/1
100%2/1
50%---1/0------
9J. Rauch26'3/3
100%2/0
0%1/1
100%1/0
0%---1/0----
4N. Singelmann52'5/4
80%1/1
100%1/0
0%2/2
100%-1/0-2/1----
23J. Glenn36'4/2
50%--1/1
100%-2/2-2/1---3",,,,,,,,,,,,,

99M. Suski,11',"1/1
100%","2/1
50%",-,-,-,1/0,-,-,-,-,-,-

"MinutesActions /Shots /Passes /Crosses /Dribbles /Duels /Losses /Recoveries /Touches inYellow /
PlayerplayedGoals / xGAssists / xAsuccessfulon targetaccurateaccuratesuccessfulwonown halfopponent halfpenalty areaOffsidesRed cards
33J. Belluz103'--59/44
75%-36/31
86%--16/11
69%6/412/2---
19B. Sjöberg103'0/0.15-64/41
64%1/0
0%34/27
79%--14/9
64%12/714/31--
22O. Oyegunie103'0/0.30-70/38
54%1/0
0%45/30
67%--12/7
58%22/1110/11--
18N. Edwards103'-0/0.0577/44
57%-36/25
69%5/2
40%8/5
63%32/18
56%16/87/41--
7M. Leveque51'-0/0.1541/27
66%-24/20
83%1/1
100%1/0
0%13/6
46%4/07/4---
5G. Mikina103'--70/50
71%-39/34
87%1/0
0%2/1
50%24/15
63%10/416/72-1/0
11F. D'agostini70'0/0.080/0.3150/31
62%1/0
0%28/24
86%-1/0
0%16/6
38%7/15/15--
8J. Kocevski103'-1/0.6097/57
59%-58/41
71%5/1
20%4/4
100%25/13
52%18/311/711-
10L. Boselli91'1/0.68-65/29
45%6/3
50%25/14
56%3/0
0%2/1
50%25/11
44%17/33/391-
32N. Kaloukian78'0/0.520/0.1166/28
42%3/0
0%23/14
61%2/0
0%2/1
50%30/14
47%11/2-72-
99M. Suski11'--9/5
56%-4/3
75%-1/1
100%3/2
67%2/02/1---
9J. Rauch26'--13/4
31%-3/0
0%1/0
0%-7/4
57%7/01/12--
4N. Singelmann52'0/0.030/0.0838/29
76%1/0
0%22/21
95%1/1
100%-9/7
78%3/15/22--
23J. Glenn36'--22/12
55%-12/8
67%4/1
25%-5/3
60%6/11/0---
DuelsSet pieces
MinutesDefensive duels/Offensive duels/Aerial duels /Loose ball duels /ShotsInterceptions /SlidingFouls /FreeDirectCorners
PlayerplayedwonwonwonwonblockedClearancestackles / wonsufferedkicksfree kicksservedThrow-ins
33J. Belluz103'7/5
71%3/3
100%3/2
67%3/1
33%-4/3-2/2---3
19B. Sjöberg103'6/2
33%-7/7
100%1/0
0%115/8-2/0----
22O. Oyegunie103'6/3
50%1/0
0%4/3
75%1/1
100%17/5-2/0---16
18N. Edwards103'16/10
63%14/7
50%1/0
0%1/1
100%-5/1-2/3---6
7M. Leveque51'7/4
57%2/1
50%2/1
50%2/0
0%-3/0-1/11---
5G. Mikina103'13/9
69%5/2
40%4/3
75%2/1
50%15/1-3/0---1
11F. D'agostini70'6/4
67%6/0
0%3/1
33%1/1
100%-2/1-----1
8J. Kocevski103'12/9
75%9/4
44%2/0
0%2/0
0%11/1-2/14-2-
10L. Boselli91'2/2
100%13/5
38%5/3
60%5/1
20%-2/2-1/1----
32N. Kaloukian78'3/3
100%13/4
31%8/4
50%6/3
50%---3/2----
99M. Suski11'1/1
100%2/1
50%---1/0------
9J. Rauch26'3/3
100%2/0
0%1/1
100%1/0
0%---1/0----
4N. Singelmann52'5/4
80%1/1
100%1/0
0%2/2
100%-1/0-2/1----
23J. Glenn36'4/2
50%--1/1
100%-2/2-2/1---3",,,,,,,,,,,,,

10L. Boselli,91',"2/2
100%","13/5
38%","5/3
60%","5/1
20%",-,2/2,-,1/1,-,-,-,-

"MinutesActions /Shots /Passes /Crosses /Dribbles /Duels /Losses /Recoveries /Touches inYellow /
PlayerplayedGoals / xGAssists / xAsuccessfulon targetaccurateaccuratesuccessfulwonown halfopponent halfpenalty areaOffsidesRed cards
33J. Belluz103'--59/44
75%-36/31
86%--16/11
69%6/412/2---
19B. Sjöberg103'0/0.15-64/41
64%1/0
0%34/27
79%--14/9
64%12/714/31--
22O. Oyegunie103'0/0.30-70/38
54%1/0
0%45/30
67%--12/7
58%22/1110/11--
18N. Edwards103'-0/0.0577/44
57%-36/25
69%5/2
40%8/5
63%32/18
56%16/87/41--
7M. Leveque51'-0/0.1541/27
66%-24/20
83%1/1
100%1/0
0%13/6
46%4/07/4---
5G. Mikina103'--70/50
71%-39/34
87%1/0
0%2/1
50%24/15
63%10/416/72-1/0
11F. D'agostini70'0/0.080/0.3150/31
62%1/0
0%28/24
86%-1/0
0%16/6
38%7/15/15--
8J. Kocevski103'-1/0.6097/57
59%-58/41
71%5/1
20%4/4
100%25/13
52%18/311/711-
10L. Boselli91'1/0.68-65/29
45%6/3
50%25/14
56%3/0
0%2/1
50%25/11
44%17/33/391-
32N. Kaloukian78'0/0.520/0.1166/28
42%3/0
0%23/14
61%2/0
0%2/1
50%30/14
47%11/2-72-
99M. Suski11'--9/5
56%-4/3
75%-1/1
100%3/2
67%2/02/1---
9J. Rauch26'--13/4
31%-3/0
0%1/0
0%-7/4
57%7/01/12--
4N. Singelmann52'0/0.030/0.0838/29
76%1/0
0%22/21
95%1/1
100%-9/7
78%3/15/22--
23J. Glenn36'--22/12
55%-12/8
67%4/1
25%-5/3
60%6/11/0---
DuelsSet pieces
MinutesDefensive duels/Offensive duels/Aerial duels /Loose ball duels /ShotsInterceptions /SlidingFouls /FreeDirectCorners
PlayerplayedwonwonwonwonblockedClearancestackles / wonsufferedkicksfree kicksservedThrow-ins
33J. Belluz103'7/5
71%3/3
100%3/2
67%3/1
33%-4/3-2/2---3
19B. Sjöberg103'6/2
33%-7/7
100%1/0
0%115/8-2/0----
22O. Oyegunie103'6/3
50%1/0
0%4/3
75%1/1
100%17/5-2/0---16
18N. Edwards103'16/10
63%14/7
50%1/0
0%1/1
100%-5/1-2/3---6
7M. Leveque51'7/4
57%2/1
50%2/1
50%2/0
0%-3/0-1/11---
5G. Mikina103'13/9
69%5/2
40%4/3
75%2/1
50%15/1-3/0---1
11F. D'agostini70'6/4
67%6/0
0%3/1
33%1/1
100%-2/1-----1
8J. Kocevski103'12/9
75%9/4
44%2/0
0%2/0
0%11/1-2/14-2-
10L. Boselli91'2/2
100%13/5
38%5/3
60%5/1
20%-2/2-1/1----
32N. Kaloukian78'3/3
100%13/4
31%8/4
50%6/3
50%---3/2----
99M. Suski11'1/1
100%2/1
50%---1/0------
9J. Rauch26'3/3
100%2/0
0%1/1
100%1/0
0%---1/0----
4N. Singelmann52'5/4
80%1/1
100%1/0
0%2/2
100%-1/0-2/1----
23J. Glenn36'4/2
50%--1/1
100%-2/2-2/1---3",,,,,,,,,,,,,,

7M. Leveque,51',-,0/0.15,"41/27
66%",-,"24/20
83%","1/1
100%","1/0
0%","13/6
46%",4/0,7/4,-,-,-

"MinutesActions /Shots /Passes /Crosses /Dribbles /Duels /Losses /Recoveries /Touches inYellow /
PlayerplayedGoals / xGAssists / xAsuccessfulon targetaccurateaccuratesuccessfulwonown halfopponent halfpenalty areaOffsidesRed cards
33J. Belluz103'--59/44
75%-36/31
86%--16/11
69%6/412/2---
19B. Sjöberg103'0/0.15-64/41
64%1/0
0%34/27
79%--14/9
64%12/714/31--
22O. Oyegunie103'0/0.30-70/38
54%1/0
0%45/30
67%--12/7
58%22/1110/11--
18N. Edwards103'-0/0.0577/44
57%-36/25
69%5/2
40%8/5
63%32/18
56%16/87/41--
7M. Leveque51'-0/0.1541/27
66%-24/20
83%1/1
100%1/0
0%13/6
46%4/07/4---
5G. Mikina103'--70/50
71%-39/34
87%1/0
0%2/1
50%24/15
63%10/416/72-1/0
11F. D'agostini70'0/0.080/0.3150/31
62%1/0
0%28/24
86%-1/0
0%16/6
38%7/15/15--
8J. Kocevski103'-1/0.6097/57
59%-58/41
71%5/1
20%4/4
100%25/13
52%18/311/711-
10L. Boselli91'1/0.68-65/29
45%6/3
50%25/14
56%3/0
0%2/1
50%25/11
44%17/33/391-
32N. Kaloukian78'0/0.520/0.1166/28
42%3/0
0%23/14
61%2/0
0%2/1
50%30/14
47%11/2-72-
99M. Suski11'--9/5
56%-4/3
75%-1/1
100%3/2
67%2/02/1---
9J. Rauch26'--13/4
31%-3/0
0%1/0
0%-7/4
57%7/01/12--
4N. Singelmann52'0/0.030/0.0838/29
76%1/0
0%22/21
95%1/1
100%-9/7
78%3/15/22--
23J. Glenn36'--22/12
55%-12/8
67%4/1
25%-5/3
60%6/11/0---
DuelsSet pieces
MinutesDefensive duels/Offensive duels/Aerial duels /Loose ball duels /ShotsInterceptions /SlidingFouls /FreeDirectCorners
PlayerplayedwonwonwonwonblockedClearancestackles / wonsufferedkicksfree kicksservedThrow-ins
33J. Belluz103'7/5
71%3/3
100%3/2
67%3/1
33%-4/3-2/2---3
19B. Sjöberg103'6/2
33%-7/7
100%1/0
0%115/8-2/0----
22O. Oyegunie103'6/3
50%1/0
0%4/3
75%1/1
100%17/5-2/0---16
18N. Edwards103'16/10
63%14/7
50%1/0
0%1/1
100%-5/1-2/3---6
7M. Leveque51'7/4
57%2/1
50%2/1
50%2/0
0%-3/0-1/11---
5G. Mikina103'13/9
69%5/2
40%4/3
75%2/1
50%15/1-3/0---1
11F. D'agostini70'6/4
67%6/0
0%3/1
33%1/1
100%-2/1-----1
8J. Kocevski103'12/9
75%9/4
44%2/0
0%2/0
0%11/1-2/14-2-
10L. Boselli91'2/2
100%13/5
38%5/3
60%5/1
20%-2/2-1/1----
32N. Kaloukian78'3/3
100%13/4
31%8/4
50%6/3
50%---3/2----
99M. Suski11'1/1
100%2/1
50%---1/0------
9J. Rauch26'3/3
100%2/0
0%1/1
100%1/0
0%---1/0----
4N. Singelmann52'5/4
80%1/1
100%1/0
0%2/2
100%-1/0-2/1----
23J. Glenn36'4/2
50%--1/1
100%-2/2-2/1---3",,,,,,,,,,,,,,

11F. D'agostini,70',0/0.08,0/0.31,"50/31
62%","1/0
0%","28/24
86%",-,"1/0
0%","16/6
38%",7/1,5/1,5,-,-
